ligand,mean,std,count
muscle_Bufotenin,-53418.62187957764,,1
muscle_3-MMC,-53418.29763793945,,1
muscle_LSM-775,-53417.49241638184,,1
muscle_Theacrine,-53417.481716156006,,1
muscle_A-PHP,-53415.98303222656,,1
muscle_Pethidine,-53415.57753753662,,1
muscle_NEP,-53415.34070587158,,1
muscle_2C-T-21,-53413.74377822876,,1
muscle_25D-NBOMe,-53413.47072601318,,1
muscle_JWH-073,-53411.67811584473,,1
muscle_4-AcO-MiPT,-53411.52487945557,,1
muscle_Tyrosine,-53411.02967071533,,1
muscle_Gaboxadol,-53410.78105163574,,1
muscle_PRO-LAD,-53410.10068511963,,1
muscle_2C-T-2,-53409.49252700806,,1
muscle_2M2B,-53409.18258666992,,1
muscle_Amanita_muscaria,-53408.46434020996,,1
muscle_Eszopiclone,-53408.23455810547,,1
muscle_Deschloroetizolam,-53408.03237915039,,1
muscle_5-APB,-53407.97618103027,,1
muscle_Hexedrone,-53407.90568161011,,1
muscle_Ayahuasca,-53407.43901062012,,1
muscle_Cannabis,-53407.20364379883,,1
muscle_Caffeine,-53406.18495178223,,1
muscle_Phenobarbital,-53405.994384765625,,1
muscle_AL-LAD,-53405.63331604004,,1
muscle_3-HO-PCE,-53405.34767150879,,1
muscle_4-AcO-DMT,-53405.17256164551,,1
muscle_Methylone,-53403.62491607666,,1
muscle_PCP,-53403.30966949463,,1
muscle_Methylnaphthidate,-53402.84162902832,,1
muscle_Beta-Carboline,-53402.57482147217,,1
muscle_MCPP,-53402.36156845093,,1
muscle_Oxymorphone,-53401.94783782959,,1
muscle_Ethylphenidate,-53401.024017333984,,1
muscle_Noradrenaline,-53399.77367401123,,1
muscle_2-FA,-53399.64043045044,,1
muscle_3-MeO-PCMo,-53399.143074035645,,1
muscle_Flunitrazolam,-53398.6240234375,,1
muscle_25I-NBOMe,-53398.14646148682,,1
muscle_Phenethylamine_(compound),-53397.97208404541,,1
muscle_Ephylone,-53396.85873794556,,1
muscle_2C-T,-53396.51245880127,,1
muscle_Nitromethaqualone,-53395.3045463562,,1
muscle_Adrenaline,-53392.93920516968,,1
muscle_Ephedrine,-53391.78458404541,,1
muscle_Dopamine,-53391.395919799805,,1
muscle_Alpha-MT,-53390.51221847534,,1
muscle_Mexedrone,-53390.14269256592,,1
muscle_O-PCE,-53390.08066177368,,1
muscle_Lormetazepam,-53389.09441375733,,1
muscle_Alcohol,-53388.6789855957,,1
muscle_25B-NBOMe,-53388.28591537476,,1
muscle_Escaline,-53388.03019332886,,1
muscle_4-FMA,-53387.020515441895,,1
muscle_Cathinone,-53385.980613708496,,1
muscle_Butylone,-53385.553367614746,,1
muscle_Ibotenic_acid,-53385.52016448975,,1
muscle_THC-O-acetate,-53384.860874176025,,1
muscle_A-PVP,-53383.95027923584,,1
muscle_Morphine,-53383.84192657471,,1
muscle_Ethylone,-53382.305477142334,,1
muscle_4-HO-MET,-53379.677421569824,,1
muscle_Propylhexedrine,-53379.62132263184,,1
"muscle_2,5-DMA",-53379.32508087158,,1
muscle_Memantine,-53379.16467285156,,1
muscle_Diphenidine,-53378.788650512695,,1
muscle_3-FPM,-53378.18556785584,,1
muscle_Echinopsis_pachanoi,-53377.91163635254,,1
muscle_5-MeO-MiPT,-53376.57764434815,,1
muscle_6-APDB,-53375.09498596192,,1
muscle_Banisteriopsis_caapi,-53374.86177825928,,1
muscle_NBx,-53374.11239624024,,1
muscle_Allylescaline,-53373.21102142334,,1
muscle_MiPLA,-53372.86629486084,,1
muscle_Methoxetamine,-53372.19703865051,,1
muscle_1P-LSD,-53372.161361694336,,1
muscle_Changa,-53371.15074920654,,1
muscle_5-MeO-DALT,-53370.71339035034,,1
muscle_Tramadol,-53369.95059967041,,1
muscle_Psilocin,-53369.89442443848,,1
muscle_PMMA,-53367.68533706665,,1
muscle_GABA,-53367.58717346192,,1
muscle_Dichloropane,-53367.45613861084,,1
"muscle_1,4-Butanediol",-53366.74652862549,,1
muscle_Desomorphine,-53366.26411437988,,1
muscle_25E-NBOH,-53366.21755981445,,1
muscle_Isopropylphenidate,-53366.06350326538,,1
muscle_LSA,-53365.75939941406,,1
muscle_2C-I,-53363.978691101074,,1
muscle_THJ-018,-53363.05970001221,,1
muscle_2-Fluorodeschloroketamine,-53362.537631988525,,1
muscle_Dextromethorphan,-53362.35159683228,,1
muscle_Amphetamine,-53362.12391662598,,1
muscle_Lorazepam,-53360.83417510986,,1
muscle_Sufentanil,-53359.25689315796,,1
muscle_Methadone,-53357.81413269043,,1
muscle_Peganum_harmala,-53356.52583885193,,1
muscle_1P-ETH-LAD,-53356.45213317871,,1
muscle_3-MeO-PCP,-53355.62913703919,,1
muscle_Mirtazapine,-53354.94285583496,,1
muscle_4F-EPH,-53353.9564743042,,1
muscle_Serotonin,-53353.5422668457,,1
muscle_1cP-AL-LAD,-53353.19961929321,,1
muscle_Bk-2C-B,-53351.942558288574,,1
muscle_4-HO-DPT,-53351.10517883301,,1
muscle_4-HO-DET,-53350.92820739746,,1
muscle_Methallylescaline,-53350.46174240112,,1
muscle_PMA,-53350.01261901856,,1
muscle_Meclofenoxate,-53348.18644714356,,1
muscle_3-HO-PCP,-53347.93637847901,,1
muscle_DOM,-53346.40049743652,,1
muscle_Carisoprodol,-53346.21106719971,,1
muscle_3C-P,-53344.92705535889,,1
muscle_Pyrazolam,-53344.91053771973,,1
muscle_Argyreia_nervosa,-53344.57827758789,,1
muscle_Zolpidem,-53343.5439453125,,1
muscle_Methiopropamine,-53343.448974609375,,1
muscle_LAE-32,-53342.9552192688,,1
muscle_Kava,-53342.74443817139,,1
muscle_Ipomoea_tricolor,-53339.337089538574,,1
muscle_Dihydrocodeine,-53338.37570953369,,1
muscle_Secobarbital,-53335.29320526123,,1
muscle_1cP-LSD,-53335.06183624268,,1
muscle_Bromantane,-53332.48925018311,,1
muscle_STS-135,-53332.01915931702,,1
muscle_Ibogaine,-53331.626052856445,,1
muscle_U-47700,-53331.41870117188,,1
muscle_Kratom,-53328.4956703186,,1
muscle_Tabernanthe_iboga_(botany),-53326.18980407715,,1
muscle_2-FMA,-53325.63703918457,,1
muscle_DOB,-53324.45960998535,,1
muscle_HXE,-53324.0510559082,,1
muscle_Codeine,-53323.87801361084,,1
muscle_5-MeO-DMT,-53322.4793548584,,1
muscle_GHB,-53320.885887146,,1
muscle_Tetrahydrocannabiphorol,-53320.499351501465,,1
muscle_PCE,-53320.1298084259,,1
muscle_Oxycodone,-53320.01240158081,,1
muscle_5-MeO-DiBF,-53319.136375427246,,1
muscle_Armodafinil,-53319.043518066406,,1
muscle_Dextroamphetamine,-53317.73588848114,,1
muscle_3C-E,-53310.43034172058,,1
muscle_Acetylfentanyl,-53310.01344299317,,1
muscle_Desoxypipradrol,-53309.12286376953,,1
muscle_DOI,-53303.82583999634,,1
muscle_5F-PB-22,-53303.28936767578,,1
muscle_APICA,-53302.49106597901,,1
muscle_MDEA,-53300.92290878296,,1
muscle_25C-NBOMe,-53295.12368774414,,1
muscle_Bromazepam,-53290.41989898682,,1
muscle_Cannabidiol,-53268.58249664307,,1
muscle_Flubromazolam,-53265.02559661865,,1
muscle_1cP-MiPLA,-53262.81295776367,,1
muscle_Temazepam,-53258.40666866303,,1
muscle_Nifoxipam,-53245.85541534424,,1
muscle_Tetrahydrocannabinol,-53241.81925964356,,1
muscle_Heroin,-53213.99760437012,,1
muscle_Hydromorphone,-53136.33274078369,,1
A_alpha2_Nitrous,-52150.857345581055,,1
A_alpha2_THJ-2201,-52128.070167541504,,1
A_alpha2_GBL,-52120.92306518555,,1
A_alpha2_2M2B,-52112.340171813965,,1
A_alpha2_PRO-LAD,-52100.80313110352,,1
A_alpha2_Harmala_alkaloid,-52096.685302734375,,1
A_alpha2_Banisteriopsis_caapi,-52094.2949295044,,1
A_alpha2_PCP,-52091.62121582031,,1
A_alpha2_Armodafinil,-52080.5283203125,,1
A_alpha2_8-Chlorotheophylline,-52073.33901977539,,1
A_alpha2_3-FA,-52069.28169250488,,1
A_alpha2_Caffeine,-52068.47612762451,,1
A_alpha2_JWH-018,-52065.81558990479,,1
A_alpha2_4-HO-MiPT,-52059.64400482178,,1
A_alpha2_Alcohol,-52059.53402709961,,1
A_alpha2_NBx,-52058.70748901367,,1
A_alpha2_Tizanidine,-52057.9467086792,,1
"A_alpha2_3,4-CTMP",-52057.65235900879,,1
A_alpha2_Ibogaine,-52057.641761779785,,1
A_alpha2_Methoxetamine,-52054.88261413574,,1
A_alpha2_Promethazine,-52046.459869384766,,1
A_alpha2_Deschloroetizolam,-52045.94582366943,,1
A_alpha2_Alprazolam,-52045.530265808105,,1
A_alpha2_Cathinone,-52040.251525878906,,1
A_alpha2_Diphenidine,-52040.13176727295,,1
A_alpha2_4-MeO-PCP,-52038.63347625733,,1
A_alpha2_Nicotine,-52037.40916442871,,1
A_alpha2_U-47700,-52033.02934265137,,1
A_alpha2_2-FMA,-52032.69378662109,,1
A_alpha2_JWH-073,-52031.77355194092,,1
A_alpha2_Flualprazolam,-52028.21505737305,,1
A_alpha2_Pentobarbital,-52027.95573425293,,1
A_alpha2_Benzydamine,-52026.934631347656,,1
A_alpha2_4F-EPH,-52026.78706359863,,1
A_alpha2_Butylone,-52026.76816558838,,1
A_alpha2_2C-T,-52026.267890930176,,1
A_alpha2_ALD-52,-52025.13826751709,,1
A_alpha2_Diazepam,-52024.71876525879,,1
A_alpha2_MiPT,-52023.90391540527,,1
A_alpha2_25C-NBOMe,-52023.09898376465,,1
A_alpha2_25I-NBOH,-52022.91940307617,,1
A_alpha2_4-HO-MPT,-52022.39292907715,,1
A_alpha2_Kava,-52021.12733459473,,1
"A_alpha2_1,4-Butanediol",-52020.98934173584,,1
A_alpha2_Meclofenoxate,-52020.77788543701,,1
A_alpha2_5-MeO-DiPT,-52018.38773345947,,1
A_alpha2_PCE,-52018.35152435303,,1
A_alpha2_2C-H,-52018.21351623535,,1
A_alpha2_Oxymorphone,-52017.66385650635,,1
A_alpha2_2-Fluorodeschloroketamine,-52017.33271789551,,1
A_alpha2_5F-AKB48,-52016.08392333984,,1
A_alpha2_LSM-775,-52015.12732696533,,1
A_alpha2_Poppers,-52014.33248138428,,1
A_alpha2_Dextroamphetamine,-52013.254974365234,,1
A_alpha2_4-AcO-DMT,-52012.86809539795,,1
A_alpha2_MCPP,-52011.6664352417,,1
A_alpha2_Lisdexamfetamine,-52011.28649902344,,1
A_alpha2_Echinopsis_pachanoi,-52011.27924346924,,1
A_alpha2_Methylone,-52010.94775390625,,1
A_alpha2_DPT,-52010.360916137695,,1
A_alpha2_Theacrine,-52010.05628204346,,1
A_alpha2_APICA,-52007.606872558594,,1
A_alpha2_Baeocystin,-52006.76358795166,,1
A_alpha2_Creatine,-52006.63642120361,,1
A_alpha2_4-FA,-52005.2498626709,,1
A_alpha2_Ephylone,-52004.79711914063,,1
A_alpha2_Progesterone,-52001.34790802002,,1
A_alpha2_SAM-e,-51999.920959472656,,1
A_alpha2_Codeine,-51999.62258148193,,1
A_alpha2_Delta-8-THC,-51999.10189819336,,1
A_alpha2_Secobarbital,-51998.11956787109,,1
A_alpha2_Modafinil,-51997.8383102417,,1
A_alpha2_Propylhexedrine,-51997.52442932129,,1
A_alpha2_1P-ETH-LAD,-51997.11455535889,,1
A_alpha2_MDPV,-51996.17697906494,,1
A_alpha2_Diphenhydramine,-51995.1861038208,,1
A_alpha2_N-Ethylhexedrone,-51992.89350128174,,1
A_alpha2_Desoxypipradrol,-51992.855812072754,,1
A_alpha2_STS-135,-51992.09135437012,,1
A_alpha2_Flubromazepam,-51991.21653747559,,1
A_alpha2_Oxycodone,-51990.88466644287,,1
A_alpha2_Isopropylphenidate,-51987.9322052002,,1
A_alpha2_Memantine,-51987.74405670166,,1
A_alpha2_Ephenidine,-51987.42544555664,,1
A_alpha2_THC-O-acetate,-51987.41552734375,,1
A_alpha2_5-MAPB,-51986.12860870361,,1
A_alpha2_6-APB,-51986.01477050781,,1
A_alpha2_Buprenorphine,-51986.00630187988,,1
A_alpha2_Zolpidem,-51985.61174011231,,1
A_alpha2_Nitromethaqualone,-51985.47442626953,,1
A_alpha2_Allylescaline,-51985.26099395752,,1
A_alpha2_Tabernanthe_iboga_(botany),-51984.783683776855,,1
A_alpha2_25E-NBOH,-51983.63254547119,,1
A_alpha2_2C-I,-51982.97669219971,,1
A_alpha2_1V-LSD,-51982.32629394531,,1
A_alpha2_Amphetamine,-51981.25359344482,,1
A_alpha2_2C-D,-51980.77396392822,,1
A_alpha2_5-MeO-DMT,-51980.5997467041,,1
A_alpha2_Metizolam,-51980.45574188232,,1
A_alpha2_Methadone,-51979.49768829346,,1
A_alpha2_25N-NBOMe,-51979.11675262451,,1
A_alpha2_Pregabalin,-51979.04740142822,,1
A_alpha2_1P-LSD,-51978.346031188965,,1
A_alpha2_Datura,-51977.36758422852,,1
A_alpha2_TMA-2,-51977.26039123535,,1
A_alpha2_Tryptamine_(compound),-51976.3540802002,,1
A_alpha2_3-HO-PCP,-51975.53215789795,,1
A_alpha2_2C-B,-51974.71118927002,,1
A_alpha2_Etizolam,-51974.68377685547,,1
A_alpha2_Tianeptine,-51974.27900695801,,1
A_alpha2_Ethylone,-51974.19984436035,,1
A_alpha2_3-FEA,-51974.19915771485,,1
A_alpha2_Peganum_harmala,-51973.90865325928,,1
A_alpha2_Efavirenz,-51973.712005615234,,1
A_alpha2_Dihydrocodeine,-51973.55835723877,,1
A_alpha2_DMT,-51973.2516784668,,1
A_alpha2_Midazolam,-51972.67794036865,,1
A_alpha2_Bk-2C-B,-51972.00844573975,,1
A_alpha2_3-HO-PCE,-51971.24624633789,,1
A_alpha2_AB-FUBINACA,-51970.74169921875,,1
A_alpha2_5F-PB-22,-51970.25749969482,,1
A_alpha2_25B-NBOH,-51969.858795166016,,1
A_alpha2_Ibotenic_acid,-51969.67652893066,,1
A_alpha2_ETH-CAT,-51967.99932098389,,1
A_alpha2_4F-MPH,-51967.61550140381,,1
A_alpha2_PMA,-51967.348693847656,,1
A_alpha2_5-MeO-DiBF,-51967.26301574707,,1
A_alpha2_NM-2-AI,-51967.18521881104,,1
A_alpha2_2C-B-FLY,-51966.80792999268,,1
A_alpha2_2-FA,-51966.77684783936,,1
A_alpha2_Acetylcholine,-51966.65251922608,,1
A_alpha2_Adrafinil,-51966.1247253418,,1
A_alpha2_O-Desmethyltramadol,-51965.3321685791,,1
A_alpha2_4-HO-DET,-51965.233306884766,,1
A_alpha2_1cP-MiPLA,-51964.4241027832,,1
A_alpha2_GHB,-51962.8166809082,,1
A_alpha2_Temazepam,-51962.240562438965,,1
A_alpha2_25D-NBOMe,-51962.158378601074,,1
A_alpha2_Clonazolam,-51961.47959899902,,1
A_alpha2_4-FMA,-51961.17404937744,,1
A_alpha2_LSZ,-51960.41402435303,,1
A_alpha2_4-HO-MET,-51960.29783630371,,1
A_alpha2_3C-P,-51959.09752655029,,1
A_alpha2_Eszopiclone,-51958.18312072754,,1
A_alpha2_Bromantane,-51957.6814956665,,1
A_alpha2_Psilocin,-51956.93031311035,,1
A_alpha2_EPT,-51956.19165039063,,1
A_alpha2_Clonazepam,-51956.14255523682,,1
A_alpha2_25B-NBOMe,-51955.63214111328,,1
A_alpha2_Methylphenidate,-51955.61156463623,,1
A_alpha2_DET,-51955.19888305664,,1
A_alpha2_LSA,-51953.27266693115,,1
A_alpha2_Baclofen,-51952.91300201416,,1
A_alpha2_Dichloropane,-51951.75109863281,,1
A_alpha2_3-FMA,-51951.41247558594,,1
A_alpha2_A-PHP,-51949.95482635498,,1
A_alpha2_Mephedrone,-51949.30425262451,,1
A_alpha2_1B-LSD,-51949.01435089111,,1
A_alpha2_5-MeO-MiPT,-51948.943351745605,,1
A_alpha2_5-APB,-51948.53426361084,,1
A_alpha2_Beta-Carboline,-51947.70440673828,,1
A_alpha2_Tyrosine,-51947.65478515625,,1
A_alpha2_Ethylphenidate,-51947.158126831055,,1
A_alpha2_Ayahuasca,-51946.98010253906,,1
A_alpha2_4-AcO-MiPT,-51946.805404663086,,1
A_alpha2_Ketamine,-51946.0330581665,,1
A_alpha2_Lorazepam,-51945.7147064209,,1
A_alpha2_3C-E,-51944.81504821777,,1
A_alpha2_2-Aminoindane,-51944.594230651855,,1
A_alpha2_1cP-AL-LAD,-51943.81644439697,,1
A_alpha2_MDAI,-51943.7236328125,,1
A_alpha2_2C-T-7,-51943.47675323486,,1
A_alpha2_6-APDB,-51942.41836547852,,1
A_alpha2_Alpha-MT,-51941.95642089844,,1
A_alpha2_Melatonin,-51941.85831451416,,1
A_alpha2_Phenibut,-51940.83923339844,,1
A_alpha2_Flunitrazolam,-51940.81028747559,,1
A_alpha2_Nicotiana_(botany),-51940.587059021,,1
A_alpha2_Escaline,-51940.19533538818,,1
A_alpha2_2C-T-21,-51939.31609344482,,1
A_alpha2_Hydrocodone,-51938.68817901611,,1
A_alpha2_Changa,-51938.544609069824,,1
A_alpha2_Salvinorin_A,-51938.39507293701,,1
A_alpha2_Methaqualone,-51938.31270599365,,1
A_alpha2_3-FPM,-51937.09516906738,,1
A_alpha2_DOC,-51937.0799407959,,1
A_alpha2_2C-T-2,-51936.92096710205,,1
A_alpha2_3-MeO-PCP,-51936.64812469482,,1
A_alpha2_A-PVP,-51936.25820159912,,1
A_alpha2_DOB,-51936.14759063721,,1
A_alpha2_Cyclazodone,-51935.47979736328,,1
A_alpha2_Desomorphine,-51935.14331054688,,1
A_alpha2_NEP,-51934.46166229248,,1
A_alpha2_Methylnaphthidate,-51934.41743469238,,1
A_alpha2_Flunitrazepam,-51934.1086807251,,1
A_alpha2_Phenobarbital,-51934.10526275635,,1
A_alpha2_Adrenaline,-51933.80349731445,,1
A_alpha2_2C-P,-51933.215187072754,,1
A_alpha2_Histamine,-51932.64245605469,,1
A_alpha2_Dopamine,-51932.5665435791,,1
A_alpha2_Heroin,-51932.18656921387,,1
A_alpha2_Tramadol,-51931.89382171631,,1
A_alpha2_4-AcO-MET,-51931.36622619629,,1
A_alpha2_Mexedrone,-51931.32804107666,,1
A_alpha2_Bromo-DragonFLY,-51931.08549499512,,1
A_alpha2_Pentedrone,-51930.34200286865,,1
A_alpha2_N-Acetylcysteine,-51929.78526306152,,1
A_alpha2_4-AcO-DiPT,-51929.133308410645,,1
A_alpha2_Sufentanil,-51928.83755493164,,1
A_alpha2_Pyrazolam,-51928.07261657715,,1
A_alpha2_HHC,-51927.50971984863,,1
A_alpha2_Cocaine,-51927.43880462647,,1
A_alpha2_Phenethylamine_(compound),-51926.75952911377,,1
A_alpha2_Carisoprodol,-51926.62333679199,,1
"A_alpha2_5,6-MDO-DMT",-51926.48964691162,,1
"A_alpha2_2,5-DMA",-51925.68534851074,,1
A_alpha2_Methallylescaline,-51925.54685974121,,1
A_alpha2_Tetrahydrocannabiphorol,-51924.98565673828,,1
A_alpha2_Citicoline,-51924.018898010254,,1
A_alpha2_MET,-51923.42177581787,,1
A_alpha2_Tetrahydrocannabinol,-51922.56587219238,,1
A_alpha2_25I-NBOMe,-51920.75437164307,,1
A_alpha2_3-MMC,-51919.16661834717,,1
A_alpha2_Salvia_divinorum,-51918.89733123779,,1
A_alpha2_DiPT,-51918.86157989502,,1
A_alpha2_HXE,-51918.02626037598,,1
A_alpha2_Acetylfentanyl,-51917.119316101074,,1
A_alpha2_Salvinorin_B_methoxymethyl_ether,-51914.626205444336,,1
A_alpha2_Methcathinone,-51913.823387146,,1
A_alpha2_Ethylmorphine,-51913.26670837402,,1
A_alpha2_Choline_bitartrate,-51912.486961364746,,1
A_alpha2_5-MeO-DALT,-51912.40175628662,,1
A_alpha2_1cP-LSD,-51910.748695373535,,1
A_alpha2_Anadenanthera_peregrina,-51910.59816741943,,1
A_alpha2_MDA,-51910.52903747559,,1
A_alpha2_MDMA,-51907.88291168213,,1
A_alpha2_Gaboxadol,-51907.598472595215,,1
A_alpha2_MiPLA,-51905.79958343506,,1
A_alpha2_Prolintane,-51904.50430297852,,1
A_alpha2_Glutamate,-51903.75150299072,,1
A_alpha2_Deschloroketamine,-51902.90966796875,,1
A_alpha2_Noradrenaline,-51902.70670318604,,1
A_alpha2_4-HO-DPT,-51901.17629241943,,1
A_alpha2_PMMA,-51901.08136749268,,1
A_alpha2_TMA-6,-51900.76438140869,,1
A_alpha2_Nifoxipam,-51899.91387176514,,1
A_alpha2_4-AcO-DET,-51898.99250793457,,1
A_alpha2_2C-E,-51898.977447509766,,1
A_alpha2_Mescaline,-51898.94035339356,,1
A_alpha2_DOx,-51897.90570831299,,1
A_alpha2_DOM,-51897.85457611084,,1
A_alpha2_Methiopropamine,-51896.79082489014,,1
A_alpha2_O-PCE,-51896.569595336914,,1
A_alpha2_Pethidine,-51894.93535614014,,1
A_alpha2_Flubromazolam,-51894.52040100098,,1
A_alpha2_Serotonin,-51888.01735687256,,1
A_alpha2_Ephedrine,-51886.203941345215,,1
A_alpha2_LSD,-51885.52907562256,,1
A_alpha2_THJ-018,-51885.482177734375,,1
A_alpha2_Diclazepam,-51885.02380371094,,1
A_alpha2_Argyreia_nervosa,-51883.74304199219,,1
A_alpha2_Tapentadol,-51883.2095413208,,1
A_alpha2_4-HO-EPT,-51881.35749053955,,1
A_alpha2_Dextropropoxyphene,-51881.14531707764,,1
A_alpha2_Cannabis,-51880.08617401123,,1
A_alpha2_4-HO-DiPT,-51878.82522583008,,1
A_alpha2_Theanine,-51878.32733154297,,1
A_alpha2_3-MeO-PCE,-51877.09429168701,,1
A_alpha2_5-Hydroxytryptophan,-51876.79795074463,,1
A_alpha2_Ipomoea_tricolor,-51873.81996154785,,1
A_alpha2_Lormetazepam,-51872.17853546143,,1
A_alpha2_GABA,-51872.06378173828,,1
A_alpha2_Bufotenin,-51867.73988342285,,1
A_alpha2_AL-LAD,-51866.50183868408,,1
A_alpha2_MDEA,-51866.44371032715,,1
A_alpha2_Amanita_muscaria,-51863.85819244385,,1
A_alpha2_PARGY-LAD,-51863.24370574951,,1
A_alpha2_LAE-32,-51862.42441558838,,1
A_alpha2_Proscaline,-51861.92092895508,,1
A_alpha2_Mirtazapine,-51860.61391448975,,1
A_alpha2_Fentanyl,-51859.86069488525,,1
A_alpha2_Kratom,-51858.23555755615,,1
A_alpha2_Bromazepam,-51856.79120635986,,1
A_alpha2_2-FEA,-51856.44715881348,,1
A_alpha2_3-MeO-PCMo,-51855.08513641357,,1
A_alpha2_Dextromethorphan,-51853.422302246094,,1
A_alpha2_DOI,-51852.87343597412,,1
A_alpha2_Galantamine,-51851.73830413818,,1
A_alpha2_Lophophora_williamsii,-51849.03160858154,,1
A_alpha2_Methamphetamine,-51843.03283691406,,1
A_alpha2_25C-NBOH,-51839.32730865479,,1
A_alpha2_Myristicin,-51834.98218536377,,1
A_alpha2_ETH-LAD,-51832.48240661621,,1
A_alpha2_Morphine,-51830.92726135254,,1
A_alpha2_Hydromorphone,-51826.360092163086,,1
A_alpha2_Gabapentin,-51820.82276916504,,1
A_alpha2_2C-C,-51810.75579071045,,1
A_alpha2_Zopiclone,-51805.58882141113,,1
A_alpha2_Clonidine,-51791.2903137207,,1
A_alpha2_Cannabidiol,-51770.68100738525,,1
A_alpha2_Hexedrone,-51759.667068481445,,1
alpha4beta2_2C-T-7,-51150.13106536865,,1
alpha4beta2_Ibotenic_acid,-51120.80584716797,,1
alpha4beta2_Efavirenz,-51097.98439025879,,1
alpha4beta2_25B-NBOH,-51058.28458404541,,1
alpha4beta2_Modafinil,-51055.33016204834,,1
alpha4beta2_Dextromethorphan,-51050.32492828369,,1
alpha4beta2_3-FEA,-51050.13564682007,,1
alpha4beta2_Ephylone,-51047.111236572266,,1
alpha4beta2_4F-EPH,-51043.44599914551,,1
alpha4beta2_Diphenidine,-51032.298820495605,,1
alpha4beta2_N-Acetylcysteine,-51028.03410339356,,1
alpha4beta2_Deschloroetizolam,-51025.94926452637,,1
alpha4beta2_APICA,-51024.14220428467,,1
alpha4beta2_3-FMA,-51023.80285644531,,1
alpha4beta2_2C-H,-51023.31428527832,,1
alpha4beta2_25I-NBOMe,-51016.43881225586,,1
alpha4beta2_Delta-8-THC,-51011.122497558594,,1
alpha4beta2_Serotonin,-51005.78928375244,,1
alpha4beta2_A-PVP,-51004.98593139648,,1
alpha4beta2_Salvinorin_A,-51003.99788665772,,1
alpha4beta2_LSZ,-51003.72407531738,,1
alpha4beta2_Creatine,-51001.9052772522,,1
alpha4beta2_Flubromazepam,-51000.238037109375,,1
alpha4beta2_Nifoxipam,-50999.8052520752,,1
alpha4beta2_Salvia_divinorum,-50998.86742401123,,1
alpha4beta2_2-Aminoindane,-50997.84991455078,,1
alpha4beta2_TMA-6,-50997.76218414307,,1
alpha4beta2_Escaline,-50997.59329605103,,1
alpha4beta2_3-MeO-PCP,-50996.94903564453,,1
alpha4beta2_Midazolam,-50996.5803604126,,1
alpha4beta2_Psilocin,-50994.36673736572,,1
alpha4beta2_HXE,-50994.12132263184,,1
alpha4beta2_Changa,-50994.107330322266,,1
alpha4beta2_Beta-Carboline,-50988.83073425293,,1
alpha4beta2_5-MeO-MiPT,-50988.72702789307,,1
alpha4beta2_MET,-50988.7121963501,,1
alpha4beta2_Etizolam,-50987.11412811279,,1
alpha4beta2_Bromantane,-50986.04502868652,,1
alpha4beta2_4F-MPH,-50985.58917236328,,1
alpha4beta2_Ketamine,-50984.38569641113,,1
alpha4beta2_3-MeO-PCE,-50983.93589782715,,1
alpha4beta2_Glutamate,-50983.24134063721,,1
alpha4beta2_MDPV,-50981.85387420654,,1
alpha4beta2_DMT,-50981.59783935547,,1
alpha4beta2_Alpha-MT,-50980.7159614563,,1
alpha4beta2_MiPT,-50979.944301605225,,1
alpha4beta2_Lisdexamfetamine,-50979.32640457153,,1
alpha4beta2_DOC,-50978.24451446533,,1
alpha4beta2_2C-I,-50976.100940704346,,1
alpha4beta2_PCE,-50974.91159057617,,1
alpha4beta2_25D-NBOMe,-50973.49150466919,,1
alpha4beta2_Methiopropamine,-50973.40805053711,,1
alpha4beta2_Theanine,-50973.16502761841,,1
alpha4beta2_O-PCE,-50972.95264434815,,1
alpha4beta2_Adrenaline,-50972.92295074463,,1
alpha4beta2_JWH-018,-50970.90724182129,,1
alpha4beta2_Ethylphenidate,-50970.82074737549,,1
alpha4beta2_PCP,-50969.47060775757,,1
alpha4beta2_Adrafinil,-50969.29872131348,,1
alpha4beta2_Desomorphine,-50969.13661193848,,1
alpha4beta2_1B-LSD,-50968.93360900879,,1
alpha4beta2_Prolintane,-50967.91072845459,,1
alpha4beta2_DOM,-50966.97180938721,,1
alpha4beta2_Secobarbital,-50966.78645706177,,1
alpha4beta2_Metizolam,-50966.690689086914,,1
"alpha4beta2_5,6-MDO-DMT",-50966.349628448486,,1
alpha4beta2_Meclofenoxate,-50966.33655166626,,1
alpha4beta2_NEP,-50966.08192443848,,1
alpha4beta2_Zopiclone,-50964.71547698975,,1
alpha4beta2_Dextroamphetamine,-50964.53820800781,,1
alpha4beta2_Eszopiclone,-50964.45703125,,1
alpha4beta2_Ayahuasca,-50964.24861907959,,1
alpha4beta2_Pentobarbital,-50964.05698394776,,1
alpha4beta2_O-Desmethyltramadol,-50964.04522323608,,1
alpha4beta2_Mescaline,-50963.370807647705,,1
alpha4beta2_MDMA,-50962.039947509766,,1
alpha4beta2_Dextropropoxyphene,-50961.889179229736,,1
alpha4beta2_Pethidine,-50961.79293823242,,1
alpha4beta2_Hydromorphone,-50960.92337036133,,1
alpha4beta2_Peganum_harmala,-50960.57632827759,,1
alpha4beta2_Allylescaline,-50960.41988372803,,1
alpha4beta2_THJ-2201,-50960.10420227051,,1
alpha4beta2_PMA,-50959.84902191162,,1
alpha4beta2_5-MeO-DALT,-50959.56483459473,,1
alpha4beta2_2C-D,-50959.09838867188,,1
